Y,X,OBJECTID,ZONE,DESCRIPTIO,Zone_label,General_Zo,SHAPE_Leng,SHAPE_Area,Comy_detec,wd100,wd200,wd300,wd400,wd500,egc100,egc200,egc300,egc400,egc500,betcen100,betcen200,betcen300,betcen400,betcen500
5930151.579665,1754535.18598115,1477,541,Residential 4A,4A,Residential 1 - 7,696.01691,25003.11722,5,0.00000,1400.17032,3486.70036,7506.32225,13821.18636,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1728.00000,240214.14350,123560.63030,51409.24125
5930049.13365745,1754805.512299,1478,541,Residential 4A,4A,Residential 1 - 7,1551.55804,83549.96662,5,0.00000,719.40007,4352.18779,7280.41683,13508.53029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,45.66667,764734.54700,68040.61709,15484.13925
5930194.17856741,1754420.08491464,1479,541,Residential 4A,4A,Residential 1 - 7,331.03225,6504.88128,5,183.04012,1177.85206,3597.60660,8015.05415,16214.70458,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,790.00000,186155.19740,44150.87446,81379.93408
5930051.41787152,1750403.92711311,1480,627,Area D: Varied Residential,D,Structure Plan Area,1405.37187,76666.15338,29,0.00000,365.49165,4262.66764,10470.81073,22544.62447,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7615.88909,235730.82380,96560.32416
5930191.32752187,1753951.16181466,1481,101,Business 1,1,Business 1 - 12,178.68853,1920.47841,5,168.31566,168.31566,2388.55416,4501.54307,18227.30953,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,480247.35940,145126.49890,449356.28270
5930121.66813381,1750908.83936946,1482,627,Area D: Varied Residential,D,Structure Plan Area,567.63941,12105.38449,29,138.29075,1040.57584,3069.12779,5738.74301,7442.44811,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18961.12846,37976.50230,15316.80460
5930177.05712135,1756750.53681803,1483,32,Recreation 2,2,Recreation 1 - 4,277.72842,5022.20832,21,0.00000,302.07164,2819.94382,7684.05118,12951.65361,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,242019.52340,77438.60917,24922.39166
5930028.03079751,1747614.12202773,1484,51,Residential 1,1,Residential 1 - 7,1240.73429,37394.18113,13,0.00000,0.00000,1025.57276,3103.13234,6652.96757,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,77.18571,60.06936
5930115.61644652,1755442.58749868,1485,541,Residential 4A,4A,Residential 1 - 7,618.91626,13621.46757,23,86.18709,1417.70826,3312.29004,6912.64854,12533.22490,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1374.66667,300416.72290,37286.57112,52332.91944
5929758.83975797,1746119.05128612,1486,34,Recreation 4,4,Recreation 1 - 4,3885.57870,396033.33725,10,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5930102.10704842,1750849.660472,1487,31,Recreation 1,1,Recreation 1 - 4,517.40539,8434.39252,29,272.76884,1105.97699,3720.36357,6008.37729,9671.99103,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000,3.00000,19751.22392,89570.26983,19647.36113
5930160.9258786,1749927.61506967,1488,32,Recreation 2,2,Recreation 1 - 4,309.77001,4547.66904,29,358.67187,646.53471,3850.37175,9316.67588,16575.75026,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000,0.00000,863.43641,50421.98918,63164.67488
5930105.35122682,1750757.74747055,1489,627,Area D: Varied Residential,D,Structure Plan Area,630.06910,17673.46795,29,0.00000,2401.46632,3399.88782,6238.33523,7996.45125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,506.33333,26.04927,641022.11720,8213.06403
5930133.41765387,1753662.58980064,1490,541,Residential 4A,4A,Residential 1 - 7,353.11688,5340.17941,5,0.00000,1273.47374,3902.79617,9774.22148,14286.74166,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3100.00000,424304.35940,547783.30770,37486.92421
5930001.18804549,1747866.03580958,1491,82,Rural 2,2,Rural 1 - 4,1486.91350,89359.75317,13,0.00000,0.00000,1017.64012,3140.45434,6730.38765,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31296.36190,34760.44539
5929998.95629214,1753400.52682262,1492,55,Residential 5,5,Residential 1 - 7,1701.40309,73254.37660,5,0.00000,1060.40499,3098.82342,8029.20802,18618.48207,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21321.49048,1170631.79700,286783.75500,62492.66865
5930107.89519123,1752372.62063213,1493,831,Rural 3A,3A,Rural 1 - 4,415.78473,10224.61498,5,0.00000,335.05463,335.05463,3275.61323,7662.32049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,123850.61970,133587.63540
5930071.23478817,1757156.12079143,1494,541,Residential 4A,4A,Residential 1 - 7,771.79081,28565.08205,21,0.00000,1414.23584,5891.01665,11455.97190,16628.72700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18717.91914,47714.76777,27343.98635,4286.78740
5929988.96549921,1757722.52503974,1495,522,Residential 2B,2B,Residential 1 - 7,1130.15221,26476.62621,21,271.60295,1255.79104,3683.00876,7856.45885,17792.79001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,397211.10010,30642.49250,8584.31524,85745.91514
5930040.13700819,1753909.54691418,1496,541,Residential 4A,4A,Residential 1 - 7,1909.93777,73876.57609,5,0.00000,1023.33826,3106.37693,8746.45959,13438.23346,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,648.70476,105551.43600,637297.30730,39347.74843
5930088.09101791,1754616.88699854,1497,32,Recreation 2,2,Recreation 1 - 4,417.69333,5678.43616,5,0.00000,1252.21777,3740.72400,9525.07429,13043.57513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22.00000,700848.32880,264745.85410,42681.29844
5930051.22576136,1757466.00526786,1498,541,Residential 4A,4A,Residential 1 - 7,532.70795,16672.37894,21,0.00000,609.95359,5228.96228,17214.81570,25393.14132,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1565.55556,36348.74280,272406.89030,64204.83908
5929902.90023166,1749111.61246649,1499,31,Recreation 1,1,Recreation 1 - 4,2684.37501,21583.48504,13,192.13851,428.44989,2454.23050,2454.23050,4167.50395,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5930123.27533444,1757754.02669489,1500,541,Residential 4A,4A,Residential 1 - 7,114.71131,650.10997,21,155.83046,1714.18960,5333.84704,8804.60178,13300.50895,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,116529.27700,13100.27770,4518.54622,9107.16296
5930039.98435695,1755591.47217135,1501,541,Residential 4A,4A,Residential 1 - 7,553.69783,18421.96985,23,0.00000,897.41794,2905.67200,8301.61357,13521.09147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,66.00000,27443.87053,127761.56690,13249.68466
5929894.04786539,1752702.47643739,1502,31,Recreation 1,1,Recreation 1 - 4,1702.06609,66390.75787,5,0.00000,925.42940,2024.73365,2767.23160,5428.60870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.00000,15489.33333,218489.70480,12250.57369
5929812.59887961,1749904.3968268,1503,31,Recreation 1,1,Recreation 1 - 4,5166.73766,67360.67375,29,75.98128,2755.19559,5847.40259,12076.49492,22241.32465,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,497.06825,221965.92980,7742.39389,36905.48575
5930081.15034696,1751413.05720319,1504,31,Recreation 1,1,Recreation 1 - 4,388.47521,3566.51332,29,0.00000,617.38174,1065.45705,1065.45705,1902.98052,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000,3875.00000,55988.84252,8117.53651
5930030.90768774,1750646.63335186,1505,627,Area D: Varied Residential,D,Structure Plan Area,616.86877,15814.42801,29,139.52497,990.95770,5309.11906,6104.70694,9748.35053,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,58.33333,11698.21385,36395.72221,8227.48190
5930096.30131172,1755059.69940338,1506,57,Residential 7,7,Residential 1 - 7,123.01030,813.48423,23,0.00000,0.00000,4116.89146,8357.30348,17229.82893,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1076060.80600,109520.61830,591962.40250
5930028.67209993,1751063.16421578,1507,31,Recreation 1,1,Recreation 1 - 4,1171.22532,13018.75007,29,0.00000,222.33398,1141.24932,3188.60945,5719.36769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23244.00000,108196.21140,51694.99558
5929786.36072649,1752222.95847261,1508,831,Rural 3A,3A,Rural 1 - 4,1810.44064,179894.93795,12,0.00000,0.00000,492.17113,2517.09480,6334.42439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,60454.41101,121493.58400
5929504.75052664,1749672.02248137,1509,34,Recreation 4,4,Recreation 1 - 4,3825.14921,374390.82181,29,0.00000,687.00440,2773.37900,6271.51816,16926.75027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,621295.60280,102240.88820,118304.45340
5929912.79577006,1747362.34458733,1510,51,Residential 1,1,Residential 1 - 7,1036.77274,40288.60189,13,0.00000,771.65015,2918.51794,3710.64320,4641.11050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.00000,15501.00000,12043.46190,15.09024
5929973.02122308,1749033.23850755,1511,51,Residential 1,1,Residential 1 - 7,679.98820,14538.39749,13,0.00000,1732.61766,2302.71846,2302.71846,4909.27103,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.83333,14.85407,0.88188,50.16866
5929968.39084373,1754361.60789145,1512,541,Residential 4A,4A,Residential 1 - 7,1798.73263,97916.41294,5,0.00000,275.96409,4204.73931,7645.85013,16604.06020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,433400.06330,245271.66290,275151.14740
5930070.47751703,1753493.77057589,1513,32,Recreation 2,2,Recreation 1 - 4,128.63708,501.97508,5,166.77698,1545.29054,3497.80740,9006.62381,14538.86152,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21456.00000,30255.42384,353249.92480,41684.49893
5930032.78834965,1749143.40363075,1514,51,Residential 1,1,Residential 1 - 7,301.83488,4882.83180,13,192.13851,1439.95367,1876.44128,3314.04217,5069.50746,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.66667,0.00000,3766.94527,50.16866
5929939.12692251,1755986.85351794,1515,541,Residential 4A,4A,Residential 1 - 7,773.15784,27601.94305,23,0.00000,848.04014,3433.64311,5441.19406,10822.99355,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000,51337.41866,29754.04392,29755.34152
5929870.37741058,1757269.8976257,1516,541,Residential 4A,4A,Residential 1 - 7,1072.40998,36356.86481,21,0.00000,1078.23097,3619.33422,7044.19009,15762.04290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11653.25872,22247.51556,12554.70945,19447.36549
5929917.40184209,1757072.36293397,1517,522,Residential 2B,2B,Residential 1 - 7,1616.98860,33364.31103,21,0.00000,1368.26650,2328.35112,6431.08643,19957.86465,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2895.63534,9649.61817,70250.60947,110440.38470
5929990.15063433,1756956.61826827,1518,541,Residential 4A,4A,Residential 1 - 7,698.00373,21061.12417,21,0.00000,633.86238,3980.06570,8852.49431,16998.19198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.33810,193391.98440,17200.06736,42120.11830
5930069.23595721,1755464.08131562,1519,32,Recreation 2,2,Recreation 1 - 4,73.29233,305.32430,23,86.18709,1330.91120,2761.94697,6302.20638,12437.30971,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,70.00000,117295.44430,35985.28800,16723.93489
5929680.97212397,1755210.32357381,1520,109,Business 9,9,Business 1 - 12,2178.57949,63101.52032,23,0.00000,378.07999,2881.41600,8006.37221,13641.88657,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,722888.09440,134369.99430,19388.08845
5929916.21504432,1757526.91799799,1521,541,Residential 4A,4A,Residential 1 - 7,1042.60222,45343.13027,21,0.00000,530.45644,4790.20836,12524.67666,23265.13666,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,594.23810,591288.48700,17121.46762,131705.46210
5929952.49066121,1753580.06581232,1522,541,Residential 4A,4A,Residential 1 - 7,619.06439,13191.57657,5,0.00000,1007.53259,3038.77333,7954.07105,18007.49859,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6152.49048,224244.82870,110286.33480,319646.35620
5930002.16043147,1751647.68904741,1523,31,Recreation 1,1,Recreation 1 - 4,809.79274,6147.42042,29,0.00000,362.96735,955.93965,1708.20119,2513.05781,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1129965.74200,114418.18980
5929583.67701942,1755444.78571882,1524,541,Residential 4A,4A,Residential 1 - 7,2645.81206,69685.17968,23,0.00000,377.33095,1777.35581,7739.04495,11431.44260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,397280.00620,474505.93980,36483.07734
5929909.18673358,1755522.67324234,1525,541,Residential 4A,4A,Residential 1 - 7,758.89008,27908.52577,23,0.00000,1145.18025,2586.90848,8543.48955,15990.52005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.33333,1228768.91900,128913.81400,216935.98560
5929958.73096243,1755406.84881055,1526,541,Residential 4A,4A,Residential 1 - 7,451.56470,10297.47892,23,185.23725,1232.45343,2729.04698,6469.91051,14948.03590,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,167.00000,33169.07624,466216.95110,140201.60620
5929955.70346074,1750834.60641968,1527,627,Area D: Varied Residential,D,Structure Plan Area,483.54590,11639.44523,29,131.59489,1439.58550,2854.68942,4306.21002,10439.48521,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,122.66667,0.61905,67.26606,19647.36113
5929795.03019505,1756445.49643987,1528,541,Residential 4A,4A,Residential 1 - 7,2626.78923,93722.89616,21,197.60375,1132.35641,2675.32940,4029.91527,10318.89793,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.00000,186711.32060,24510.72474,157324.98840
5930010.89668578,1750870.39624166,1529,32,Recreation 2,2,Recreation 1 - 4,139.10183,1197.26054,29,266.07298,794.72351,2731.77344,4777.11689,10149.29833,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000,0.00000,0.61905,23880.81407,19647.36113
5929972.65277767,1750608.28271476,1530,32,Recreation 2,2,Recreation 1 - 4,716.41724,11439.16906,29,266.47449,1014.35564,5036.88611,6392.21373,12890.80853,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000,585.33333,11004.57347,28699.69982,18748.57560
5929726.45537701,1754974.57759349,1531,109,Business 9,9,Business 1 - 12,2175.88372,112839.83356,5,0.00000,366.09152,2426.45667,6841.36131,12136.32160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,419122.04400,162181.50610,92953.61884
5929961.74674643,1755888.74817383,1532,541,Residential 4A,4A,Residential 1 - 7,452.88046,7845.96116,23,123.47053,977.64364,3123.26280,5769.77426,12216.50056,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,67.00000,233003.05110,25961.28765,11846.66514
5929699.42849224,1750613.25385316,1533,627,Area D: Varied Residential,D,Structure Plan Area,5578.06113,166517.24755,29,0.00000,1981.87402,3924.57779,9049.31704,16402.52409,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.87998,51.24178,1009.54852,343979.05940
5929997.05236565,1750165.09147708,1534,32,Recreation 2,2,Recreation 1 - 4,82.29563,176.00104,29,182.68224,401.01147,5585.03312,13556.20742,26236.95434,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,413045.71240,97888.21357,57756.95449
5929914.40671802,1750126.24903009,1535,627,Area D: Varied Residential,D,Structure Plan Area,678.28512,24351.00397,29,381.60440,991.88028,4525.93580,14813.45706,23701.78858,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000,99.35687,12282.88418,76689.91758,18382.40488
5929938.40800222,1753820.58144145,1536,31,Recreation 1,1,Recreation 1 - 4,812.18659,22903.45700,5,0.00000,1025.45936,3111.85678,8098.37341,15187.04265,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2531.61429,247684.39750,155004.24940,100042.84500
5929985.35819743,1750056.58245772,1537,32,Recreation 2,2,Recreation 1 - 4,119.99665,744.72302,29,198.92216,1117.87194,5312.33824,12249.68995,24722.54373,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.62567,581398.64770,73123.23392,78500.42405
5929971.72330932,1756528.47031637,1538,32,Recreation 2,2,Recreation 1 - 4,185.39034,1695.01440,21,197.60375,501.38586,3039.48571,4363.15884,9813.69662,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,99568.65640,43847.93960,103586.29010
5929952.51731508,1757200.43508386,1539,541,Residential 4A,4A,Residential 1 - 7,251.15014,3839.66269,21,141.75066,1352.95919,3409.34851,9277.14646,21692.75295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12199.83253,62684.71849,9628.34629,43437.12782
5929888.64730014,1749096.39732143,1540,32,Recreation 2,2,Recreation 1 - 4,626.21212,8075.49032,13,376.64263,923.36698,1781.83281,3742.14789,6340.24259,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.50000,14.85407,3774.21987,166.70337
5929842.27103003,1747537.12630412,1541,51,Residential 1,1,Residential 1 - 7,1063.95699,52576.47880,13,0.00000,377.05064,1825.78830,3237.24863,8671.14228,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,46453.00000,3173.78095,28303.03070
5929962.86623237,1757754.74963731,1542,31,Recreation 1,1,Recreation 1 - 4,139.88389,689.76340,21,222.05992,860.84355,3353.29297,9109.69985,15478.50233,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,57669.81027,30019.87901,485782.92460,47915.70468
5929926.29258131,1750612.33557099,1543,627,Area D: Varied Residential,D,Structure Plan Area,547.27685,9422.02546,29,126.94952,1079.34964,4029.82874,6684.74142,11555.76808,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,255.33333,4186.15716,28699.69982,11897.87687
5929857.90874869,1753717.60147326,1544,541,Residential 4A,4A,Residential 1 - 7,775.34508,26275.27119,5,0.00000,989.18268,3252.17224,7369.18584,18328.85773,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5812.49048,483842.16550,345439.47920,250771.90150
5929841.96433852,1749164.89668433,1545,51,Residential 1,1,Residential 1 - 7,617.17185,10908.50151,13,268.76086,1258.68462,3834.86563,5285.04143,6173.15885,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,14900.02272,5017.92111,166.70337
5929809.6498976,1753192.29536084,1546,522,Residential 2B,2B,Residential 1 - 7,1179.40791,57370.65741,5,0.00000,502.97930,3031.85567,6050.73317,12566.15187,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,274376.05960,514134.54850,275628.68320
5929849.2425083,1754838.87523135,1547,561,Residential 6A,6A,Residential 1 - 7,657.19891,23325.30327,5,0.00000,366.09152,1855.38473,5282.07504,17896.84752,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,358672.83970,69031.94653,344303.55260
5929763.78937966,1755730.31103656,1548,541,Residential 4A,4A,Residential 1 - 7,979.53683,41204.53514,23,0.00000,231.06862,3158.72764,8738.74116,14182.38765,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1464139.36500,220011.95060,70085.68485
5929845.52827072,1749937.48421044,1549,627,Area D: Varied Residential,D,Structure Plan Area,902.44989,12832.06241,29,268.07246,1474.65857,5325.98890,11579.80372,18797.65501,0.00000,0.00000,0.00000,0.00000,0.00000,12.00000,16.28571,221547.42430,7702.05996,10597.43204
5929723.79233411,1756100.10171918,1550,541,Residential 4A,4A,Residential 1 - 7,1130.72871,50032.43863,23,0.00000,602.81219,3772.20913,8095.19204,14579.01293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,60.00000,179745.57870,136007.83800,56733.01852
5929898.32763362,1755862.98677528,1551,32,Recreation 2,2,Recreation 1 - 4,413.78701,3149.04476,23,123.47053,589.10667,2495.85082,6616.74103,12966.37725,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.00000,70806.64460,45096.64391,26014.66492
5929771.00012205,1756230.51492465,1552,541,Residential 4A,4A,Residential 1 - 7,950.51721,36173.49384,23,0.00000,900.35988,1492.54921,6410.12265,14706.46829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,44.00000,19137.54089,54347.13157,160765.96320
5929651.99134487,1756938.48988441,1553,541,Residential 4A,4A,Residential 1 - 7,3586.12032,173315.68134,14,0.00000,364.67076,1775.46679,9094.49665,18919.52521,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,230095.91960,101887.78170
5929858.49025134,1749760.85907667,1554,627,Area D: Varied Residential,D,Structure Plan Area,797.63123,13237.78570,29,0.00000,1791.68179,2834.18333,11414.67885,15956.00031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15.67588,79249.12781,183127.27890,14314.36826
5929832.67321138,1749382.65575577,1555,51,Residential 1,1,Residential 1 - 7,1172.22186,32178.41395,13,0.00000,0.00000,1020.77517,7449.06808,15528.20285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,228587.13180,70448.54897
